ML1_FAM_1,ML2_BP_12,ML3_BP_125,ML4_BP_1255,00016274
ML1_FAM_1,ML2_BP_12,ML3_BP_125,ML4_BP_1252,00005428
ML1_FAM_1,ML2_BP_12,ML3_BP_125,ML4_BP_1253,00005414
ML1_FAM_1,ML2_BP_12,ML3_BP_125,ML4_BP_1251,00005799
ML1_FAM_1,ML2_BP_12,ML3_BP_125,ML4_BP_1254,00005425
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1236,00012501
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1233,00012507
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1235,00070019
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_12213,00005858
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1231,00005407
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1232,00005849
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1240,00005851
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1239,00070003
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1238,00005809
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1237,00005405
ML1_FAM_1,ML2_BP_12,ML3_BP_123,ML4_BP_1234,00005412
ML1_FAM_1,ML2_BP_12,ML3_BP_128008,ML4_BP_1282008,00008627
ML1_FAM_1,ML2_BP_12,ML3_BP_128008,ML4_BP_1284008,00008488
ML1_FAM_1,ML2_BP_12,ML3_BP_128008,ML4_BP_1283008,00008626
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121009008,00016562
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121008008,00016561
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121001008,00016545
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121007008,00016560
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121005008,00016555
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121003008,00016547
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121004008,00016548
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121011008,00016549
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121006008,00016554
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121010008,00016551
ML1_FAM_1,ML2_BP_12,ML3_BP_1210,ML4_BP_121002008,00016546
ML1_FAM_1,ML2_BP_12,ML3_BP_124,ML4_BP_1241,00005427
ML1_FAM_1,ML2_BP_12,ML3_BP_124,ML4_BP_1245,00005413
ML1_FAM_1,ML2_BP_12,ML3_BP_124,ML4_BP_1246,00005857
ML1_FAM_1,ML2_BP_12,ML3_BP_124,ML4_BP_1242,00005410
ML1_FAM_1,ML2_BP_12,ML3_BP_124,ML4_BP_1243,00005787
ML1_FAM_1,ML2_BP_12,ML3_BP_124,ML4_BP_1244,00005862
ML1_FAM_1,ML2_BP_12,ML3_BP_121,ML4_BP_1212,00005790
ML1_FAM_1,ML2_BP_12,ML3_BP_121,ML4_BP_1214,00005423
ML1_FAM_1,ML2_BP_12,ML3_BP_121,ML4_BP_1219,00070004
ML1_FAM_1,ML2_BP_12,ML3_BP_121,ML4_BP_1215,00005837
ML1_FAM_1,ML2_BP_12,ML3_BP_121,ML4_BP_1211,00005798
ML1_FAM_1,ML2_BP_12,ML3_BP_127,ML4_BP_127502,00007177
ML1_FAM_1,ML2_BP_12,ML3_BP_127,ML4_BP_127503,00008005
ML1_FAM_1,ML2_BP_12,ML3_BP_127,ML4_BP_127501,00007170
ML1_FAM_1,ML2_BP_12,ML3_BP_127,ML4_BP_127504,00016453
ML1_FAM_1,ML2_BP_12,ML3_BP_127,ML4_BP_1274,00012520
ML1_FAM_1,ML2_BP_12,ML3_BP_127,ML4_BP_1275,00012521
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_12214,00005404
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_1223,00012515
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_1224,00005411
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_1221,00005793
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_1225,00012517
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_12215,00012504
ML1_FAM_1,ML2_BP_12,ML3_BP_122,ML4_BP_1222,00005792
ML1_FAM_1,ML2_BP_12,ML3_BP_129,ML4_BP_1275,00007177
ML1_FAM_1,ML2_BP_12,ML3_BP_129,ML4_BP_1274,00007170
ML1_FAM_1,ML2_BP_12,ML3_BP_129,ML4_BP_1292008,00013367
ML1_FAM_1,ML2_BP_12,ML3_BP_129,ML4_BP_1276,00009251
ML1_FAM_1,ML2_BP_12,ML3_BP_129,ML4_BP_1293008,00013374
ML1_FAM_1,ML2_BP_12,ML3_BP_129,ML4_BP_1291008,00013354
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12527008,00008757
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12525008,00008755
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12529008,00008759
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12524008,00008754
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12523008,00008753
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12522008,00008752
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12521008,00008751
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_125210008,00008760
ML1_FAM_1,ML2_BP_12,ML3_BP_1252,ML4_BP_12528008,00008758
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128108,00016502
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128107,00016501
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128106,00016500
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128101,00016493
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128110,00016504
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128111,00016505
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128105,00016498
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128102,00016494
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128103,00016495
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128104,00016497
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_1281,00005805
ML1_FAM_1,ML2_BP_12,ML3_BP_128,ML4_BP_128109,00016503
ML1_FAM_1,ML2_BP_12,ML3_BP_123008,ML4_BP_12517008,00008434
ML1_FAM_1,ML2_BP_12,ML3_BP_123008,ML4_BP_12515008,00008425
ML1_FAM_1,ML2_BP_17,ML3_BP_172,ML4_BP_1711,00006204
ML1_FAM_1,ML2_BP_17,ML3_BP_172,ML4_BP_1722,00010807
ML1_FAM_1,ML2_BP_17,ML3_BP_172,ML4_BP_1729,00006129
ML1_FAM_1,ML2_BP_17,ML3_BP_172,ML4_BP_1728,00006136
ML1_FAM_1,ML2_BP_17,ML3_BP_179008,ML4_BP_1796008,00010710
ML1_FAM_1,ML2_BP_17,ML3_BP_179008,ML4_BP_1794008,00010708
ML1_FAM_1,ML2_BP_17,ML3_BP_179008,ML4_BP_1791008,00010705
ML1_FAM_1,ML2_BP_17,ML3_BP_179008,ML4_BP_1792008,00010706
ML1_FAM_1,ML2_BP_17,ML3_BP_179008,ML4_BP_1793008,00010707
ML1_FAM_1,ML2_BP_17,ML3_BP_179008,ML4_BP_1795008,00010709
ML1_FAM_1,ML2_BP_17,ML3_BP_176008,ML4_BP_1762008,00010700
ML1_FAM_1,ML2_BP_17,ML3_BP_176008,ML4_BP_1764008,00010703
ML1_FAM_1,ML2_BP_17,ML3_BP_176008,ML4_BP_1763008,00010702
ML1_FAM_1,ML2_BP_17,ML3_BP_176008,ML4_BP_1761008,00010687
ML1_FAM_1,ML2_BP_17,ML3_BP_1712,ML4_BP_17121,00005864
ML1_FAM_1,ML2_BP_17,ML3_BP_174008,ML4_BP_1741008,00008500
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17833,00006176
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17119|ML4_BP_52211,00007229
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_1789,00009051
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17864,00015095
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17116,00006120
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17848,00006961
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17849,00006963
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17866,00009054
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_1786,00007221
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17815,00012345
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_1789001,00013257
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17860,00015186
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17840|ML4_BP_5219,00007301
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17863,00015094
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17862,00015093
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_1787,00007223
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17846,00006962
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17834,00006122
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17120,00007228
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_53111,00009384
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17841|ML4_BP_52111,00007299
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17847,00006960
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17832,00005859
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_5319,00009386
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17865,00005855
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17839|ML4_BP_5218,00007277
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_1788,00009048
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17861,00015306
ML1_FAM_1,ML2_BP_17,ML3_BP_178,ML4_BP_17842,00005901
ML1_FAM_1,ML2_BP_17,ML3_BP_1711008,ML4_BP_17116008,00008652
ML1_FAM_1,ML2_BP_17,ML3_BP_1711008,ML4_BP_17117008,00008764
ML1_FAM_1,ML2_BP_17,ML3_BP_1711008,ML4_BP_17122008,00008807
ML1_FAM_1,ML2_BP_17,ML3_BP_1711008,ML4_BP_17115008,00008651
ML1_FAM_1,ML2_BP_17,ML3_BP_172008,ML4_BP_1726008,00012453
ML1_FAM_1,ML2_BP_17,ML3_BP_172008,ML4_BP_1727008,00008551
ML1_FAM_1,ML2_BP_17,ML3_BP_172008,ML4_BP_1728008,00008630
ML1_FAM_1,ML2_BP_17,ML3_BP_1780082,ML4_BP_178008201,00009195
ML1_FAM_1,ML2_BP_17,ML3_BP_1780082,ML4_BP_178008203,00009230
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008104,00008655
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008103,00008640
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008105,00008565
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008101,00008654
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008106,00008567
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008107,00008566
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008108,00017625
ML1_FAM_1,ML2_BP_17,ML3_BP_1780081,ML4_BP_178008102,00008492
ML1_FAM_1,ML2_BP_17,ML3_BP_179,ML4_BP_1795,00006184
ML1_FAM_1,ML2_BP_17,ML3_BP_179,ML4_BP_1793,00012313
ML1_FAM_1,ML2_BP_17,ML3_BP_179,ML4_BP_1791,00012357
ML1_FAM_1,ML2_BP_17,ML3_BP_179,ML4_BP_1792,00006181
ML1_FAM_1,ML2_BP_17,ML3_BP_179,ML4_BP_1794,00006202
ML1_FAM_1,ML2_BP_17,ML3_BP_179,ML4_BP_1796,00006199
ML1_FAM_1,ML2_BP_17,ML3_BP_173008,ML4_BP_1732008,00008781
ML1_FAM_1,ML2_BP_17,ML3_BP_1780084,ML4_BP_178008403,00013522
ML1_FAM_1,ML2_BP_17,ML3_BP_1780084,ML4_BP_178008402,00013524
ML1_FAM_1,ML2_BP_17,ML3_BP_1780084,ML4_BP_178008401,00013521
ML1_FAM_1,ML2_BP_17,ML3_BP_173,ML4_BP_1732,00005860
ML1_FAM_1,ML2_BP_17,ML3_BP_1780083,ML4_BP_178008303,00008805
ML1_FAM_1,ML2_BP_17,ML3_BP_1780083,ML4_BP_178008301,00008803
ML1_FAM_1,ML2_BP_17,ML3_BP_1780083,ML4_BP_178008302,00008804
ML1_FAM_1,ML2_BP_17,ML3_BP_1780083,ML4_BP_178008304,00008806
ML1_FAM_1,ML2_BP_17,ML3_BP_17201,ML4_BP_17103,00012308
ML1_FAM_1,ML2_BP_17,ML3_BP_17201,ML4_BP_17104,00012377
ML1_FAM_1,ML2_BP_17,ML3_BP_17201,ML4_BP_17102,00012381
ML1_FAM_1,ML2_BP_17,ML3_BP_17201,ML4_BP_17105,00012363
ML1_FAM_1,ML2_BP_17,ML3_BP_17201,ML4_BP_17101,00012379
ML1_FAM_1,ML2_BP_17,ML3_BP_1711,ML4_BP_17115,00012383
ML1_FAM_1,ML2_BP_17,ML3_BP_1711,ML4_BP_17118,00012384
ML1_FAM_1,ML2_BP_17,ML3_BP_1711,ML4_BP_17117,00007333
ML1_FAM_1,ML2_BP_17,ML3_BP_1711,ML4_BP_17122,00009040
ML1_FAM_1,ML2_BP_17,ML3_BP_1713,ML4_BP_171301,00015304
ML1_FAM_1,ML2_BP_17,ML3_BP_1713,ML4_BP_171302,00015385
ML1_FAM_1,ML2_BP_17,ML3_BP_1716,ML4_BP_171604,00016201
ML1_FAM_1,ML2_BP_17,ML3_BP_1716,ML4_BP_171603,00016200
ML1_FAM_1,ML2_BP_17,ML3_BP_1716,ML4_BP_171605,00016202
ML1_FAM_1,ML2_BP_17,ML3_BP_1716,ML4_BP_171601,00016198
ML1_FAM_1,ML2_BP_17,ML3_BP_1716,ML4_BP_171602,00016199
ML1_FAM_1,ML2_BP_17,ML3_BP_1714,ML4_BP_171412,00015306
ML1_FAM_1,ML2_BP_17,ML3_BP_1714,ML4_BP_171414,00015391
ML1_FAM_1,ML2_BP_17,ML3_BP_1714,ML4_BP_171411,00015186
ML1_FAM_1,ML2_BP_17,ML3_BP_1714,ML4_BP_171413,00015551
ML1_FAM_1,ML2_BP_17,ML3_BP_1715,ML4_BP_171512,00015094
ML1_FAM_1,ML2_BP_17,ML3_BP_1715,ML4_BP_171511,00015093
ML1_FAM_1,ML2_BP_17,ML3_BP_1715,ML4_BP_171513,00015095
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_1717010,00016197
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171704,00015934
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171703,00015932
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171709,00016195
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171705,00015935
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171707,00016194
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171702,00015933
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171708,00016193
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171706,00016190
ML1_FAM_1,ML2_BP_17,ML3_BP_1717,ML4_BP_171701,00015848
ML1_FAM_1,ML2_BP_17,ML3_BP_176,ML4_BP_1762,00006179
ML1_FAM_1,ML2_BP_17,ML3_BP_176,ML4_BP_1763,00006158
ML1_FAM_1,ML2_BP_17,ML3_BP_176,ML4_BP_1764,00006312
ML1_FAM_1,ML2_BP_13,ML3_BP_131008,ML4_BP_1315008,00008430
ML1_FAM_1,ML2_BP_13,ML3_BP_131008,ML4_BP_1312008,00008431
ML1_FAM_1,ML2_BP_13,ML3_BP_131,ML4_BP_1317,00006259
ML1_FAM_1,ML2_BP_13,ML3_BP_131,ML4_BP_1312,00006439
ML1_FAM_1,ML2_BP_13,ML3_BP_131,ML4_BP_1316,00006285
ML1_FAM_1,ML2_BP_13,ML3_BP_131,ML4_BP_1311,00006433
ML1_FAM_1,ML2_BP_13,ML3_BP_131,ML4_BP_1314,00006282
ML1_FAM_1,ML2_BP_13,ML3_BP_131,ML4_BP_1318,00006250
ML1_FAM_1,ML2_BP_13,ML3_BP_132,ML4_BP_13211,00012204
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_11261008,00008323
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_1128110008,00015163
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_1129120008,00015162
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_1128090008,00015146
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_1128070008,00015166
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_11259008,00008321
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_1129210008,00015164
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_1128100008,00015165
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_11260008,00008322
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_11263008,00008324
ML1_FAM_1,ML2_BP_11,ML3_BP_1124,ML4_BP_11262008,00008325
ML1_FAM_1,ML2_BP_11,ML3_BP_114200001,ML4_BP_11420000122,00015127
ML1_FAM_1,ML2_BP_11,ML3_BP_114200001,ML4_BP_11420000121,00015114
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_115270081,00009404
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_115290081,00009409
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_1154008,00008644
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_115300081,00009407
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_115280081,00009392
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_115260081,00009387
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_1153008,00008602
ML1_FAM_1,ML2_BP_11,ML3_BP_1152,ML4_BP_1152008,00008602
ML1_FAM_1,ML2_BP_11,ML3_BP_1142,ML4_BP_11421,00013648
ML1_FAM_1,ML2_BP_11,ML3_BP_1142,ML4_BP_1142222,00015126
ML1_FAM_1,ML2_BP_11,ML3_BP_15271,ML4_BP_1527103,00012454
ML1_FAM_1,ML2_BP_11,ML3_BP_15271,ML4_BP_1527101,00012302
ML1_FAM_1,ML2_BP_11,ML3_BP_15271,ML4_BP_1527102,00012303
ML1_FAM_1,ML2_BP_11,ML3_BP_1191,ML4_BP_11913,00007361
ML1_FAM_1,ML2_BP_11,ML3_BP_1191,ML4_BP_11912,00007359
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_112031,00015837
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_11272,00012540
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_11266,00007358
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_11273,00012539
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_11268,00012526
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_11265,00007353
ML1_FAM_1,ML2_BP_11,ML3_BP_112,ML4_BP_112912,00013506
